,Unnamed: 0,City,Zip Code,Walk Score,Transit Score,Bike Score,Population,State,Walkability,Public Transportation,Bikeability
2185,98,Waxahachie,,25,0,38,29621,TX,Car Dependent,Minimal,Somewhat Bikeable
2186,99,Fort Hood,,19,0,38,29589,TX,Car Dependent,Minimal,Somewhat Bikeable
2187,100,Cleburne,,26,0,39,29337,TX,Car Dependent,Minimal,Somewhat Bikeable
2188,101,Farmers Branch,75234.0,43,30,53,28616,TX,Car Dependent,Some Transit,Bikeable
2189,102,Kyle,,15,0,30,28016,TX,Car Dependent,Minimal,Somewhat Bikeable
2190,103,Big Spring,,24,0,38,27282,TX,Car Dependent,Minimal,Somewhat Bikeable
2191,104,Lake Jackson,,23,0,40,26849,TX,Car Dependent,Minimal,Somewhat Bikeable
2192,105,Harker Heights,76548.0,31,0,36,26700,TX,Car Dependent,Minimal,Somewhat Bikeable
2193,106,Southlake,76092.0,15,0,31,26575,TX,Car Dependent,Minimal,Somewhat Bikeable
2194,107,Leander,,24,0,41,26521,TX,Car Dependent,Minimal,Somewhat Bikeable
2195,108,Eagle Pass,,40,0,43,26248,TX,Car Dependent,Minimal,Somewhat Bikeable
2196,109,Kingsville,,39,0,47,26213,TX,Car Dependent,Minimal,Somewhat Bikeable
2197,110,Little Elm,,23,0,34,25898,TX,Car Dependent,Minimal,Somewhat Bikeable
2198,111,Greenville,,26,0,40,25557,TX,Car Dependent,Minimal,Somewhat Bikeable
2199,112,Weatherford,,23,0,31,25250,TX,Car Dependent,Minimal,Somewhat Bikeable
2200,113,Seguin,,35,0,47,25175,TX,Car Dependent,Minimal,Somewhat Bikeable
2201,114,Paris,,37,0,47,25171,TX,Car Dependent,Minimal,Somewhat Bikeable
2202,115,San Benito,,42,0,48,24250,TX,Car Dependent,Minimal,Somewhat Bikeable
2203,116,Alvin,,30,0,43,24236,TX,Car Dependent,Minimal,Somewhat Bikeable
2204,117,Corsicana,,29,0,42,23770,TX,Car Dependent,Minimal,Somewhat Bikeable
2205,118,Balch Springs,75180.0,32,0,40,23728,TX,Car Dependent,Minimal,Somewhat Bikeable
2206,119,Marshall,,26,0,39,23523,TX,Car Dependent,Minimal,Somewhat Bikeable
2207,120,Watauga,,39,0,43,23497,TX,Car Dependent,Minimal,Somewhat Bikeable
2208,121,University Park,,60,38,61,23068,TX,Somewhat Walkable,Some Transit,Bikeable
2209,122,Cloverleaf,,49,0,50,22942,TX,Car Dependent,Minimal,Bikeable
2210,123,Colleyville,76034.0,17,0,34,22807,TX,Car Dependent,Minimal,Somewhat Bikeable
2211,124,West Odessa,,7,0,33,22707,TX,Car Dependent,Minimal,Somewhat Bikeable
2212,125,Denison,,27,0,34,22682,TX,Car Dependent,Minimal,Somewhat Bikeable
2213,126,Kerrville,,33,0,40,22347,TX,Car Dependent,Minimal,Somewhat Bikeable
2214,127,Plainview,,32,0,43,22194,TX,Car Dependent,Minimal,Somewhat Bikeable
2215,128,Brushy Creek,,15,0,32,21764,TX,Car Dependent,Minimal,Somewhat Bikeable
2216,129,Canyon Lake,78133.0,3,0,14,21262,TX,Car Dependent,Minimal,Somewhat Bikeable
2217,130,Benbrook,,23,0,41,21234,TX,Car Dependent,Minimal,Somewhat Bikeable
2218,131,Sachse,75048.0,19,0,32,20329,TX,Car Dependent,Minimal,Somewhat Bikeable
2219,132,Corinth,,12,0,32,19935,TX,Car Dependent,Minimal,Somewhat Bikeable
2220,133,Saginaw,,27,0,38,19806,TX,Car Dependent,Minimal,Somewhat Bikeable
2221,134,Brownwood,,29,0,41,19288,TX,Car Dependent,Minimal,Somewhat Bikeable
2222,135,Alice,,37,0,43,19104,TX,Car Dependent,Minimal,Somewhat Bikeable
2223,136,Fresno,77545.0,11,0,32,19069,TX,Car Dependent,Minimal,Somewhat Bikeable
2224,137,Angleton,,29,0,40,18862,TX,Car Dependent,Minimal,Somewhat Bikeable
2225,138,Palestine,,25,0,35,18712,TX,Car Dependent,Minimal,Somewhat Bikeable
2226,139,Dickinson,,25,0,38,18680,TX,Car Dependent,Minimal,Somewhat Bikeable
2227,140,Orange,,23,0,42,18595,TX,Car Dependent,Minimal,Somewhat Bikeable
2228,141,Universal City,,34,0,42,18530,TX,Car Dependent,Minimal,Somewhat Bikeable
2229,142,Ennis,,33,0,39,18513,TX,Car Dependent,Minimal,Somewhat Bikeable
2230,143,Alamo,,36,0,43,18353,TX,Car Dependent,Minimal,Somewhat Bikeable
2231,144,Cinco Ranch,,41,0,44,18274,TX,Car Dependent,Minimal,Somewhat Bikeable
2232,145,Belton,,31,0,36,18216,TX,Car Dependent,Minimal,Somewhat Bikeable
2233,146,Converse,,23,21,33,18198,TX,Car Dependent,Minimal,Somewhat Bikeable
2234,147,Midlothian,,13,0,30,18037,TX,Car Dependent,Minimal,Somewhat Bikeable
2235,148,Pampa,,33,0,44,17994,TX,Car Dependent,Minimal,Somewhat Bikeable
2236,149,Murphy,75094.0,15,0,33,17708,TX,Car Dependent,Minimal,Somewhat Bikeable
2237,150,Stafford,,36,0,41,17693,TX,Car Dependent,Minimal,Somewhat Bikeable
2238,151,Bay City,,30,0,45,17614,TX,Car Dependent,Minimal,Somewhat Bikeable
2239,152,Nederland,,41,0,46,17547,TX,Car Dependent,Minimal,Somewhat Bikeable
2240,153,Stephenville,,31,0,41,17123,TX,Car Dependent,Minimal,Somewhat Bikeable
2241,154,South Houston,77587.0,60,10,55,16983,TX,Somewhat Walkable,Minimal,Bikeable
2242,155,Bellaire,77401.0,52,46,50,16855,TX,Somewhat Walkable,Some Transit,Bikeable
2243,156,Mineral Wells,,19,0,39,16788,TX,Car Dependent,Minimal,Somewhat Bikeable
2244,157,Horizon City,,23,0,35,16735,TX,Car Dependent,Minimal,Somewhat Bikeable
2245,0,Salt Lake City,84116.0,59,44,73,186440,UT,Somewhat Walkable,Some Transit,Very Bikeable
2246,1,West Valley City,84120.0,35,36,43,129480,UT,Car Dependent,Some Transit,Somewhat Bikeable
2247,2,Provo,84601.0,47,34,63,112488,UT,Car Dependent,Some Transit,Bikeable
2248,3,West Jordan,84088.0,27,29,40,103712,UT,Car Dependent,Some Transit,Somewhat Bikeable
2249,4,Orem,84057.0,43,33,58,88328,UT,Car Dependent,Some Transit,Bikeable
2250,5,Sandy,84094.0,34,27,37,87461,UT,Car Dependent,Some Transit,Somewhat Bikeable
2251,6,Ogden,,46,36,45,82825,UT,Car Dependent,Some Transit,Somewhat Bikeable
2252,7,St. George,,30,16,45,72897,UT,Car Dependent,Minimal,Somewhat Bikeable
2253,8,Layton,84041.0,30,22,40,67311,UT,Car Dependent,Minimal,Somewhat Bikeable
2254,9,Millcreek,,46,39,48,62139,UT,Car Dependent,Some Transit,Somewhat Bikeable
2255,10,Taylorsville,,34,35,44,58652,UT,Car Dependent,Some Transit,Somewhat Bikeable
2256,11,South Jordan,84095.0,25,22,44,50418,UT,Car Dependent,Minimal,Somewhat Bikeable
2257,12,Logan,,41,0,51,48174,UT,Car Dependent,Minimal,Bikeable
2258,13,Lehi,,22,14,40,47407,UT,Car Dependent,Minimal,Somewhat Bikeable
2259,14,Murray,84107.0,39,38,51,46746,UT,Car Dependent,Some Transit,Bikeable
2260,15,Bountiful,,36,26,34,42552,UT,Car Dependent,Some Transit,Somewhat Bikeable
2261,16,Draper,84020.0,18,16,33,42274,UT,Car Dependent,Minimal,Somewhat Bikeable
2262,17,Riverton,,25,19,43,38753,UT,Car Dependent,Minimal,Somewhat Bikeable
2263,18,Roy,84067.0,28,28,47,36884,UT,Car Dependent,Some Transit,Somewhat Bikeable
2264,19,Kearns,,33,35,39,35731,UT,Car Dependent,Some Transit,Somewhat Bikeable
2265,20,Spanish Fork,,32,12,44,34691,UT,Car Dependent,Minimal,Somewhat Bikeable
2266,21,Pleasant Grove,,28,18,45,33509,UT,Car Dependent,Minimal,Somewhat Bikeable
2267,22,Cottonwood Heights,,39,30,40,33433,UT,Car Dependent,Some Transit,Somewhat Bikeable
2268,23,Tooele,,25,18,33,31605,UT,Car Dependent,Minimal,Somewhat Bikeable
2269,24,Clearfield,,33,29,50,30112,UT,Car Dependent,Some Transit,Bikeable
2270,25,Springville,,29,15,38,29466,UT,Car Dependent,Minimal,Somewhat Bikeable
2271,26,Cedar City,,32,0,40,28857,UT,Car Dependent,Minimal,Somewhat Bikeable
2272,27,Midvale,84047.0,52,41,48,27964,UT,Somewhat Walkable,Some Transit,Somewhat Bikeable
2273,28,Kaysville,,19,21,39,27300,UT,Car Dependent,Minimal,Somewhat Bikeable
2274,29,Magna,,31,31,36,26505,UT,Car Dependent,Some Transit,Somewhat Bikeable
2275,30,Holladay,,37,33,45,26472,UT,Car Dependent,Some Transit,Somewhat Bikeable
2276,31,American Fork,,34,19,45,26263,UT,Car Dependent,Minimal,Somewhat Bikeable
2277,32,Syracuse,,23,9,42,24331,UT,Car Dependent,Minimal,Somewhat Bikeable
2278,33,South Salt Lake,,58,48,58,23617,UT,Somewhat Walkable,Some Transit,Bikeable
2279,34,Herriman,,13,15,28,21785,UT,Car Dependent,Minimal,Somewhat Bikeable
2280,35,Eagle Mountain,,18,5,30,21415,UT,Car Dependent,Minimal,Somewhat Bikeable
2281,36,Clinton,,27,23,47,20426,UT,Car Dependent,Minimal,Somewhat Bikeable
2282,37,Washington,,14,2,31,18761,UT,Car Dependent,Minimal,Somewhat Bikeable
2283,38,Payson,,38,20,40,18294,UT,Car Dependent,Minimal,Somewhat Bikeable
2284,39,Farmington,,18,26,39,18275,UT,Car Dependent,Some Transit,Somewhat Bikeable
2285,40,Brigham City,,39,20,49,17899,UT,Car Dependent,Minimal,Somewhat Bikeable
2286,41,Saratoga Springs,,8,4,27,17781,UT,Car Dependent,Minimal,Somewhat Bikeable
2287,42,North Ogden,,20,28,25,17357,UT,Car Dependent,Some Transit,Somewhat Bikeable
2288,43,South Ogden,,40,34,39,16532,UT,Car Dependent,Some Transit,Somewhat Bikeable
2289,0,Burlington,,59,37,78,42417,VT,Somewhat Walkable,Some Transit,Very Bikeable
2290,1,South Burlington,,27,0,53,17904,VT,Car Dependent,Minimal,Bikeable
2291,0,Virginia Beach,23464.0,32,21,44,437994,VA,Car Dependent,Minimal,Somewhat Bikeable
2292,1,Norfolk,23503.0,45,36,51,242803,VA,Car Dependent,Some Transit,Bikeable
2293,2,Chesapeake,23322.0,21,13,40,222209,VA,Car Dependent,Minimal,Somewhat Bikeable
2294,3,Arlington,22204.0,69,62,72,207627,VA,Somewhat Walkable,Good Transit,Very Bikeable
2295,4,Richmond,23220.0,52,0,52,204214,VA,Somewhat Walkable,Minimal,Bikeable
2296,5,Newport News,23608.0,33,27,42,180719,VA,Car Dependent,Some Transit,Somewhat Bikeable
2297,6,Alexandria,22304.0,60,55,61,139966,VA,Somewhat Walkable,Good Transit,Bikeable
2298,7,Hampton,23666.0,31,27,42,137436,VA,Car Dependent,Some Transit,Somewhat Bikeable
2299,8,Roanoke,24017.0,42,28,39,97032,VA,Car Dependent,Some Transit,Somewhat Bikeable
2300,9,Portsmouth,23703.0,36,24,44,95535,VA,Car Dependent,Minimal,Somewhat Bikeable
2301,10,Suffolk,23434.0,15,0,35,84585,VA,Car Dependent,Minimal,Somewhat Bikeable
2302,11,Lynchburg,,29,21,24,75568,VA,Car Dependent,Minimal,Somewhat Bikeable
2303,12,Centreville,,32,22,48,71135,VA,Car Dependent,Minimal,Somewhat Bikeable
2304,13,Dale City,22193.0,19,0,26,65969,VA,Car Dependent,Minimal,Somewhat Bikeable
2305,14,Reston,20191.0,40,40,54,58404,VA,Car Dependent,Some Transit,Bikeable
2306,15,Harrisonburg,,45,31,40,48914,VA,Car Dependent,Some Transit,Somewhat Bikeable
2307,16,McLean,22101.0,24,26,30,48115,VA,Car Dependent,Some Transit,Somewhat Bikeable
2308,17,Tuckahoe,23229.0,31,0,33,44990,VA,Car Dependent,Minimal,Somewhat Bikeable
2309,18,Ashburn,,36,0,41,43511,VA,Car Dependent,Minimal,Somewhat Bikeable
2310,19,Charlottesville,,59,38,56,43475,VA,Somewhat Walkable,Some Transit,Bikeable
2311,20,Danville,,27,0,25,43055,VA,Car Dependent,Minimal,Somewhat Bikeable
2312,21,Blacksburg,,42,40,63,42620,VA,Car Dependent,Some Transit,Bikeable
2313,22,Leesburg,,36,0,45,42616,VA,Car Dependent,Minimal,Somewhat Bikeable
2314,23,Lake Ridge,,23,0,25,41058,VA,Car Dependent,Minimal,Somewhat Bikeable
2315,24,Burke,,25,24,34,41055,VA,Car Dependent,Minimal,Somewhat Bikeable
2316,25,Annandale,,41,38,44,41008,VA,Car Dependent,Some Transit,Somewhat Bikeable
2317,26,Manassas,,43,21,47,37821,VA,Car Dependent,Minimal,Somewhat Bikeable
2318,27,Mechanicsville,,14,0,28,36348,VA,Car Dependent,Minimal,Somewhat Bikeable
2319,28,Linton Hall,,11,0,34,35725,VA,Car Dependent,Minimal,Somewhat Bikeable
2320,29,Marumsco,,31,0,26,35036,VA,Car Dependent,Minimal,Somewhat Bikeable
2321,30,Oakton,,30,36,46,34166,VA,Car Dependent,Some Transit,Somewhat Bikeable
2322,31,Petersburg,,31,0,36,32420,VA,Car Dependent,Minimal,Somewhat Bikeable
2323,32,Springfield,22150.0,35,42,44,30484,VA,Car Dependent,Some Transit,Somewhat Bikeable
2324,33,Fair Oaks,,46,35,55,30223,VA,Car Dependent,Some Transit,Bikeable
2325,34,West Falls Church,22042.0,50,35,45,29207,VA,Somewhat Walkable,Some Transit,Somewhat Bikeable
2326,35,Sterling,,39,0,40,27822,VA,Car Dependent,Minimal,Somewhat Bikeable
2327,36,Winchester,22601.0,49,0,43,26203,VA,Car Dependent,Minimal,Somewhat Bikeable
2328,37,Cave Spring,,24,0,18,24922,VA,Car Dependent,Minimal,Somewhat Bikeable
2329,38,Salem,,28,16,30,24802,VA,Car Dependent,Minimal,Somewhat Bikeable
2330,39,Short Pump,,28,0,34,24729,VA,Car Dependent,Minimal,Somewhat Bikeable
2331,40,Fredericksburg,22401.0,45,0,46,24286,VA,Car Dependent,Minimal,Somewhat Bikeable
2332,41,South Riding,,19,0,40,24256,VA,Car Dependent,Minimal,Somewhat Bikeable
2333,42,Staunton,,36,0,24,23746,VA,Car Dependent,Minimal,Somewhat Bikeable
2334,43,Bailey's Crossroads,,63,50,53,23643,VA,Somewhat Walkable,Good Transit,Bikeable
2335,44,Herndon,,51,35,57,23292,VA,Somewhat Walkable,Some Transit,Bikeable
2336,45,Chantilly,,28,25,44,23039,VA,Car Dependent,Some Transit,Somewhat Bikeable
2337,46,Lincolnia,22312.0,39,39,35,22855,VA,Car Dependent,Some Transit,Somewhat Bikeable
2338,47,Hopewell,,37,0,38,22591,VA,Car Dependent,Minimal,Somewhat Bikeable
2339,48,Fairfax,,53,38,56,22565,VA,Somewhat Walkable,Some Transit,Bikeable
2340,49,West Springfield,,21,26,29,22460,VA,Car Dependent,Some Transit,Somewhat Bikeable
2341,50,Christiansburg,,24,16,26,21041,VA,Car Dependent,Minimal,Somewhat Bikeable
2342,51,Waynesboro,,31,0,30,21006,VA,Car Dependent,Minimal,Somewhat Bikeable
2343,52,Chester,,10,0,23,20987,VA,Car Dependent,Minimal,Somewhat Bikeable
2344,53,Woodlawn,,48,40,45,20804,VA,Car Dependent,Some Transit,Somewhat Bikeable
2345,54,Rose Hill,,27,41,32,20226,VA,Car Dependent,Some Transit,Somewhat Bikeable
2346,55,Tysons Corner,,49,56,45,19627,VA,Car Dependent,Good Transit,Somewhat Bikeable
2347,56,Montclair,,13,17,25,19570,VA,Car Dependent,Minimal,Somewhat Bikeable
2348,57,Franklin Farm,,20,24,50,19288,VA,Car Dependent,Minimal,Bikeable
2349,58,Lorton,,25,34,39,18610,VA,Car Dependent,Some Transit,Somewhat Bikeable
2350,59,Meadowbrook,,17,0,30,18312,VA,Car Dependent,Minimal,Somewhat Bikeable
2351,60,Franconia,,33,41,47,18245,VA,Car Dependent,Some Transit,Somewhat Bikeable
2352,61,Bristol,24201.0,30,0,27,17835,VA,Car Dependent,Minimal,Somewhat Bikeable
2353,62,McNair,,53,36,44,17513,VA,Somewhat Walkable,Some Transit,Somewhat Bikeable
2354,63,Colonial Heights,,33,0,36,17411,VA,Car Dependent,Minimal,Somewhat Bikeable
2355,64,Burke Centre,,38,22,38,17326,VA,Car Dependent,Minimal,Somewhat Bikeable
2356,65,Idylwood,,42,37,43,17288,VA,Car Dependent,Some Transit,Somewhat Bikeable
2357,66,Laurel,,31,0,37,16713,VA,Car Dependent,Minimal,Somewhat Bikeable
2358,0,Seattle,98115.0,74,60,70,608660,WA,Very Walkable,Good Transit,Very Bikeable
2359,1,Spokane,99205.0,49,36,52,208916,WA,Car Dependent,Some Transit,Bikeable
2360,2,Tacoma,98406.0,53,0,49,198397,WA,Somewhat Walkable,Minimal,Somewhat Bikeable
2361,3,Vancouver,98683.0,40,34,61,161791,WA,Car Dependent,Some Transit,Bikeable
2362,4,Bellevue,98006.0,40,38,44,122363,WA,Car Dependent,Some Transit,Somewhat Bikeable
2363,5,Everett,98203.0,48,39,55,103019,WA,Car Dependent,Some Transit,Bikeable
2364,6,Kent,98032.0,39,35,46,92411,WA,Car Dependent,Some Transit,Somewhat Bikeable
2365,7,Yakima,98902.0,50,27,50,91067,WA,Somewhat Walkable,Some Transit,Bikeable
2366,8,Renton,98055.0,38,33,37,90927,WA,Car Dependent,Some Transit,Somewhat Bikeable
2367,9,Spokane Valley,99216.0,30,28,47,89755,WA,Car Dependent,Some Transit,Somewhat Bikeable
2368,10,Federal Way,98023.0,36,32,39,89306,WA,Car Dependent,Some Transit,Somewhat Bikeable
2369,11,Bellingham,98225.0,49,37,58,80885,WA,Car Dependent,Some Transit,Bikeable
2370,12,Kennewick,99336.0,34,0,40,73917,WA,Car Dependent,Minimal,Somewhat Bikeable
2371,13,Auburn,98002.0,31,24,41,70180,WA,Car Dependent,Minimal,Somewhat Bikeable
2372,14,Marysville,98270.0,22,0,41,60020,WA,Car Dependent,Minimal,Somewhat Bikeable
2373,15,Pasco,,36,31,46,59781,WA,Car Dependent,Some Transit,Somewhat Bikeable
2374,16,Lakewood,98499.0,38,0,45,58163,WA,Car Dependent,Minimal,Somewhat Bikeable
2375,17,Redmond,,31,39,51,54144,WA,Car Dependent,Some Transit,Bikeable
2376,18,Shoreline,,48,43,50,53007,WA,Car Dependent,Some Transit,Bikeable
2377,19,South Hill,,17,0,29,52431,WA,Car Dependent,Minimal,Somewhat Bikeable
2378,20,Kirkland,98033.0,48,40,50,48787,WA,Car Dependent,Some Transit,Bikeable
2379,21,Richland,,33,28,51,48058,WA,Car Dependent,Some Transit,Bikeable
2380,22,Olympia,,39,35,57,46478,WA,Car Dependent,Some Transit,Bikeable
2381,23,Sammamish,98075.0,13,17,29,45780,WA,Car Dependent,Minimal,Somewhat Bikeable
2382,24,Lacey,,27,30,53,42393,WA,Car Dependent,Some Transit,Bikeable
2383,25,Edmonds,,45,34,42,39709,WA,Car Dependent,Some Transit,Somewhat Bikeable
2384,26,Bremerton,98337.0,49,31,38,37729,WA,Car Dependent,Some Transit,Somewhat Bikeable
2385,27,Puyallup,,31,0,36,37022,WA,Car Dependent,Minimal,Somewhat Bikeable
2386,28,Longview,,38,21,49,36648,WA,Car Dependent,Minimal,Somewhat Bikeable
2387,29,Lynnwood,,53,0,50,35836,WA,Somewhat Walkable,Minimal,Bikeable
2388,30,Parkland,,37,0,43,35803,WA,Car Dependent,Minimal,Somewhat Bikeable
2389,31,Bothell,,29,32,37,33505,WA,Car Dependent,Some Transit,Somewhat Bikeable
2390,32,Burien,,51,39,46,33313,WA,Somewhat Walkable,Some Transit,Somewhat Bikeable
2391,33,Wenatchee,,47,33,47,31925,WA,Car Dependent,Some Transit,Somewhat Bikeable
2392,34,Mount Vernon,,34,4,42,31743,WA,Car Dependent,Minimal,Somewhat Bikeable
2393,35,Walla Walla,,47,25,63,31731,WA,Car Dependent,Some Transit,Bikeable
2394,36,University Place,98467.0,34,0,45,31144,WA,Car Dependent,Minimal,Somewhat Bikeable
2395,37,Issaquah,,30,26,37,30434,WA,Car Dependent,Some Transit,Somewhat Bikeable
2396,38,East Hill,,23,21,33,29878,WA,Car Dependent,Minimal,Somewhat Bikeable
2396,38,Meridian,,23,21,33,29878,WA,Car Dependent,Minimal,Somewhat Bikeable
2397,39,Pullman,,41,0,39,29799,WA,Car Dependent,Minimal,Somewhat Bikeable
2398,40,Des Moines,,39,37,41,29673,WA,Car Dependent,Some Transit,Somewhat Bikeable
2399,41,Lake Stevens,,23,0,34,28069,WA,Car Dependent,Minimal,Somewhat Bikeable
2400,42,Spanaway,,23,0,36,27227,WA,Car Dependent,Minimal,Somewhat Bikeable
2401,43,SeaTac,,38,49,39,26909,WA,Car Dependent,Some Transit,Somewhat Bikeable
2402,44,Graham,,6,0,26,23491,WA,Car Dependent,Minimal,Somewhat Bikeable
2403,45,Bainbridge Island,98110.0,18,20,39,23025,WA,Car Dependent,Minimal,Somewhat Bikeable
2404,46,Inglewood,,27,26,33,22707,WA,Car Dependent,Some Transit,Somewhat Bikeable
2404,46,Finn Hill,,27,26,33,22707,WA,Car Dependent,Some Transit,Somewhat Bikeable
2405,47,Mercer Island,98040.0,31,26,35,22699,WA,Car Dependent,Some Transit,Somewhat Bikeable
2406,48,Maple Valley,,22,20,33,22684,WA,Car Dependent,Minimal,Somewhat Bikeable
2407,49,Cottage Lake,,6,0,23,22494,WA,Car Dependent,Minimal,Somewhat Bikeable
2408,50,Oak Harbor,,27,20,37,22075,WA,Car Dependent,Minimal,Somewhat Bikeable
2409,51,Silver Firs,,18,0,34,20891,WA,Car Dependent,Minimal,Somewhat Bikeable
2410,52,Kenmore,98028.0,28,32,35,20460,WA,Car Dependent,Some Transit,Somewhat Bikeable
2411,53,Moses Lake,,29,0,38,20366,WA,Car Dependent,Minimal,Somewhat Bikeable
2412,54,Mukilteo,98275.0,25,0,31,20254,WA,Car Dependent,Minimal,Somewhat Bikeable
2413,55,Eastmont,,21,0,37,20101,WA,Car Dependent,Minimal,Somewhat Bikeable
2414,56,Mountlake Terrace,98043.0,50,0,43,19909,WA,Somewhat Walkable,Minimal,Somewhat Bikeable
2415,57,Salmon Creek,,29,0,49,19686,WA,Car Dependent,Minimal,Somewhat Bikeable
2416,58,Orchards,,29,0,57,19556,WA,Car Dependent,Minimal,Bikeable
2417,59,Hazel Dell,,39,0,62,19435,WA,Car Dependent,Minimal,Bikeable
2418,60,Camas,,18,0,36,19355,WA,Car Dependent,Minimal,Somewhat Bikeable
2419,61,Silverdale,,17,21,28,19204,WA,Car Dependent,Minimal,Somewhat Bikeable
2420,62,Tukwila,,43,47,41,19107,WA,Car Dependent,Some Transit,Somewhat Bikeable
2421,63,Fairwood,,18,24,30,19102,WA,Car Dependent,Minimal,Somewhat Bikeable
2422,64,Port Angeles,,35,0,39,19038,WA,Car Dependent,Minimal,Somewhat Bikeable
2423,65,Union Hill,,12,0,31,18805,WA,Car Dependent,Minimal,Somewhat Bikeable
2423,65,Novelty Hill,,12,0,31,18805,WA,Car Dependent,Minimal,Somewhat Bikeable
2424,66,Frederickson,,6,0,27,18719,WA,Car Dependent,Minimal,Somewhat Bikeable
2425,67,Mill Creek,,28,0,48,18244,WA,Car Dependent,Minimal,Somewhat Bikeable
2426,68,Ellensburg,,43,0,55,18174,WA,Car Dependent,Minimal,Bikeable
2427,69,Five Corners,,25,0,55,18159,WA,Car Dependent,Minimal,Bikeable
2428,70,Arlington,,26,18,38,17926,WA,Car Dependent,Minimal,Somewhat Bikeable
2429,71,Covington,,21,20,35,17575,WA,Car Dependent,Minimal,Somewhat Bikeable
2430,72,Battle Ground,,33,0,52,17571,WA,Car Dependent,Minimal,Bikeable
2431,73,Bonney Lake,,15,0,24,17374,WA,Car Dependent,Minimal,Somewhat Bikeable
2432,74,Tumwater,,29,29,38,17371,WA,Car Dependent,Some Transit,Somewhat Bikeable
2433,75,Monroe,,29,0,43,17304,WA,Car Dependent,Minimal,Somewhat Bikeable
2434,76,Aberdeen,,47,0,43,16896,WA,Car Dependent,Minimal,Somewhat Bikeable
2435,77,Bothell West,,14,0,27,16607,WA,Car Dependent,Minimal,Somewhat Bikeable
2436,78,North Lynnwood,,38,0,44,16574,WA,Car Dependent,Minimal,Somewhat Bikeable
2437,0,Charleston,25301.0,32,0,28,51400,WV,Car Dependent,Minimal,Somewhat Bikeable
2438,1,Huntington,25703.0,48,0,44,49138,WV,Car Dependent,Minimal,Somewhat Bikeable
2439,2,Parkersburg,,45,0,37,31492,WV,Car Dependent,Minimal,Somewhat Bikeable
2440,3,Morgantown,,54,0,41,29660,WV,Somewhat Walkable,Minimal,Somewhat Bikeable
2441,4,Wheeling,,36,0,35,28486,WV,Car Dependent,Minimal,Somewhat Bikeable
2442,5,Weirton,,26,0,20,19746,WV,Car Dependent,Minimal,Somewhat Bikeable
2443,6,Fairmont,,42,0,26,18704,WV,Car Dependent,Minimal,Somewhat Bikeable
2444,7,Beckley,,34,0,27,17614,WV,Car Dependent,Minimal,Somewhat Bikeable
2445,8,Martinsburg,,48,0,39,17227,WV,Car Dependent,Minimal,Somewhat Bikeable
2446,9,Clarksburg,,40,0,28,16578,WV,Car Dependent,Minimal,Somewhat Bikeable
2447,0,Milwaukee,53215.0,63,48,59,594833,WI,Somewhat Walkable,Some Transit,Bikeable
2448,1,Madison,53703.0,48,39,65,233209,WI,Car Dependent,Some Transit,Bikeable
2449,2,Green Bay,54302.0,41,28,49,104057,WI,Car Dependent,Some Transit,Somewhat Bikeable
2450,3,Kenosha,53143.0,45,0,49,99218,WI,Car Dependent,Minimal,Somewhat Bikeable
2451,4,Racine,,56,34,57,78860,WI,Somewhat Walkable,Some Transit,Bikeable
2452,5,Appleton,,42,0,52,72623,WI,Car Dependent,Minimal,Bikeable
2453,6,Waukesha,,35,28,40,70718,WI,Car Dependent,Some Transit,Somewhat Bikeable
2454,7,Oshkosh,,42,28,52,66083,WI,Car Dependent,Some Transit,Bikeable
2455,8,Eau Claire,,35,0,49,65883,WI,Car Dependent,Minimal,Somewhat Bikeable
2456,9,Janesville,,35,21,48,63575,WI,Car Dependent,Minimal,Somewhat Bikeable
2457,10,West Allis,53227.0,60,43,53,60411,WI,Somewhat Walkable,Some Transit,Bikeable
2458,11,La Crosse,,53,27,65,51320,WI,Somewhat Walkable,Some Transit,Bikeable
2459,12,Sheboygan,,52,27,59,49288,WI,Somewhat Walkable,Some Transit,Bikeable
2460,13,Wauwatosa,53213.0,58,43,58,46396,WI,Somewhat Walkable,Some Transit,Bikeable
2461,14,Fond du Lac,,44,0,52,43021,WI,Car Dependent,Minimal,Bikeable
