"city, state",ds,y
"Lake Havasu City, AZ",2019,776
"Kingman, AZ",2019,776
"Tucson, AZ",2019,903
"Phoenix, AZ",2019,1073
"Mesa, AZ",2019,1073
"Scottsdale, AZ",2019,1073
"Prescott, AZ",2019,958
"Yuma, AZ",2019,798
"Jonesboro, AR",2019,756
"Memphis, AR",2019,875
"Hot Springs, AR",2019,776
"Grant County, AR",2019,697
"Pine Bluff, AR",2019,716
"Little River County, AR",2019,650
"Texarkana, AR",2019,798
"Poinsett County, AR",2019,650
"Little Rock, AR",2019,831
"North Little Rock, AR",2019,831
"Conway, AR",2019,831
"Fort Smith, AR",2019,700
"Fayetteville, AR",2019,758
"Springdale, AR",2019,758
"Rogers, AR",2019,758
"Chico, CA",2019,1144
"Oakland, CA",2019,2126
"Fremont, CA",2019,2126
"Fresno, CA",2019,956
"El Centro, CA",2019,953
"Bakersfield, CA",2019,926
"Hanford, CA",2019,987
"Corcoran, CA",2019,987
"Los Angeles, CA",2019,1791
"Long Beach, CA",2019,1791
"Glendale, CA",2019,1791
"Madera, CA",2019,1020
"Merced, CA",2019,839
"Salinas, CA",2019,1540
"Napa, CA",2019,1705
"Santa Ana, CA",2019,2037
"Anaheim, CA",2019,2037
"Irvine, CA",2019,2037
"Sacramento, CA",2019,1220
"Roseville, CA",2019,1220
", CA",2019,1220
"Arden, CA",2019,1220
"Arcade, CA",2019,1220
"San Benito County, CA",2019,1750
"Riverside, CA",2019,1232
"San Bernardino, CA",2019,1232
"Ontario, CA",2019,1232
"San Diego, CA",2019,2068
"Carlsbad, CA",2019,2068
"Stockton, CA",2019,1092
"Lodi, CA",2019,1092
"San Luis Obispo, CA",2019,1542
"Paso Robles, CA",2019,1542
"Arroyo Grande, CA",2019,1542
"San Francisco, CA",2019,3170
"Santa Maria, CA",2019,1951
"Santa Barbara, CA",2019,1951
"San Jose, CA",2019,2839
"Sunnyvale, CA",2019,2839
"Santa Clara, CA",2019,2839
"Santa Cruz, CA",2019,2439
"Watsonville, CA",2019,2439
"Redding, CA",2019,980
"Vallejo, CA",2019,1443
"Fairfield, CA",2019,1443
"Santa Rosa, CA",2019,1887
"Modesto, CA",2019,1016
"Visalia, CA",2019,925
"Porterville, CA",2019,925
"Oxnard, CA",2019,1795
"Thousand Oaks, CA",2019,1795
"Ventura, CA",2019,1795
"Yolo, CA",2019,1342
"Yuba City, CA",2019,878
"Boulder, CO",2019,1516
"Colorado Springs, CO",2019,1064
"Fort Collins, CO",2019,1253
"Grand Junction, CO",2019,842
"Denver, CO",2019,1508
"Aurora, CO",2019,1508
"Lakewood, CO",2019,1508
"Pueblo, CO",2019,875
"Teller County, CO",2019,1068
"Greeley, CO",2019,992
"Danbury, CT",2019,1583
"Bridgeport, CT",2019,1293
"Stamford, CT",2019,1885
"Norwalk, CT",2019,1885
"Southern Middlesex County, CT",2019,1427
"Milford, CT",2019,1373
"Ansonia, CT",2019,1373
"Seymour, CT",2019,1373
"Waterbury, CT",2019,1110
"New Haven, CT",2019,1403
"Meriden, CT",2019,1403
"Colchester, CT",2019,1225
"Lebanon, CT",2019,1225
"Norwich, CT",2019,1143
"New London, CT",2019,1143
"Hartford, CT",2019,1194
"West Hartford, CT",2019,1194
"East Hartford, CT",2019,1194
"Windham County, CT",2019,1028
"Dover, DE",2019,1034
"Philadelphia, DE",2019,1200
"Camden, DE",2019,1200
"Wilmington, DE",2019,1200
"Sussex County, DE",2019,1053
"Washington, DC",2019,1665
"Arlington, DC",2019,1665
"Alexandria, DC",2019,1665
"Baker County, FL",2019,752
"Panama City, FL",2019,1011
"Lynn Haven, FL",2019,1011
"Panama City Beach, FL",2019,1011
"Palm Bay, FL",2019,1000
"Melbourne, FL",2019,1000
"Titusville, FL",2019,1000
"Fort Lauderdale, FL",2019,1444
"Punta Gorda, FL",2019,978
"Homosassa Springs, FL",2019,846
"Naples, FL",2019,1327
"Immokalee, FL",2019,1327
"Marco Island, FL",2019,1327
"Palm Coast, FL",2019,1123
"Gainesville, FL",2019,948
"Gulf County, FL",2019,926
"Sebring, FL",2019,841
"Sebastian, FL",2019,961
"Vero Beach, FL",2019,961
"Cape Coral, FL",2019,1039
"Fort Myers, FL",2019,1039
"Tallahassee, FL",2019,957
"Ocala, FL",2019,867
"Miami, FL",2019,1454
"Miami Beach, FL",2019,1454
"Kendall, FL",2019,1454
"Crestview, FL",2019,995
"Fort Walton Beach, FL",2019,995
"Destin, FL",2019,995
"West Palm Beach, FL",2019,1434
"Boca Raton, FL",2019,1434
"Tampa, FL",2019,1133
"St. Petersburg, FL",2019,1133
"Clearwater, FL",2019,1133
"Lakeland, FL",2019,925
"Winter Haven, FL",2019,925
"Jacksonville, FL",2019,973
"Port St. Lucie, FL",2019,1105
"Pensacola, FL",2019,955
"Ferry Pass, FL",2019,955
"Brent, FL",2019,955
"North Port, FL",2019,1180
"Sarasota, FL",2019,1180
"Bradenton, FL",2019,1180
"Orlando, FL",2019,1190
"Kissimmee, FL",2019,1190
"Sanford, FL",2019,1190
"The Villages, FL",2019,847
"Deltona, FL",2019,1083
"Daytona Beach, FL",2019,1083
"Ormond Beach, FL",2019,1083
"Wakulla County, FL",2019,891
"Walton County, FL",2019,822
"Butts County, GA",2019,901
"Savannah, GA",2019,996
"Rome, GA",2019,738
"Gainesville, GA",2019,892
"Haralson County, GA",2019,825
"Warner Robins, GA",2019,894
"Lamar County, GA",2019,732
"Hinesville, GA",2019,887
"Lincoln County, GA",2019,660
"Long County, GA",2019,687
"Valdosta, GA",2019,697
"Brunswick, GA",2019,793
"Meriwether County, GA",2019,756
"Monroe County, GA",2019,719
"Morgan County, GA",2019,868
"Murray County, GA",2019,690
"Columbus, GA",2019,862
"Athens, GA",2019,785
"Clarke County, GA",2019,785
"Peach County, GA",2019,742
"Pulaski County, GA",2019,660
"Augusta, GA",2019,836
"Richmond County, GA",2019,836
"Chattanooga, GA",2019,847
"Atlanta, GA",2019,1106
"Sandy Springs, GA",2019,1106
"Roswell, GA",2019,1106
"Dalton, GA",2019,730
"Albany, GA",2019,682
"Urban Honolulu, HI",2019,2067
"Pocatello, ID",2019,701
"Butte County, ID",2019,735
"Logan, ID",2019,700
"Gem County, ID",2019,804
"Idaho Falls, ID",2019,716
"Coeur d'Alene, ID",2019,850
"Lewiston, ID",2019,808
"Boise City, ID",2019,872
"Cape Girardeau, IL",2019,748
"Bond County, IL",2019,733
"DeKalb County, IL",2019,963
"De Witt County, IL",2019,697
"Grundy County, IL",2019,1123
"Jackson County, IL",2019,713
"Kankakee, IL",2019,892
"Kendall County, IL",2019,1235
"Bloomington, IL",2019,846
"Decatur, IL",2019,739
"Macoupin County, IL",2019,697
"Champaign, IL",2019,836
"Urbana, IL",2019,836
"Davenport, IL",2019,830
"Moline, IL",2019,830
"Rock Island, IL",2019,830
"St. Louis, IL",2019,924
"Springfield, IL",2019,846
"Danville, IL",2019,728
"Chicago, IL",2019,1212
"Joliet, IL",2019,1212
"Naperville, IL",2019,1212
"Williamson County, IL",2019,700
"Rockford, IL",2019,800
"Peoria, IL",2019,798
"Columbus, IN",2019,856
"Carroll County, IN",2019,688
"Muncie, IN",2019,733
"Elkhart, IN",2019,811
"Goshen, IN",2019,811
"Louisville, IN",2019,853
"Kokomo, IN",2019,716
"Jasper County, IN",2019,824
"Michigan City, IN",2019,774
"La Porte, IN",2019,774
"Anderson, IN",2019,788
"Bloomington, IN",2019,945
"Cincinnati, IN",2019,884
"Owen County, IN",2019,740
"Gary, IN",2019,919
"Putnam County, IN",2019,737
"South Bend, IN",2019,810
"Mishawaka, IN",2019,810
"Scott County, IN",2019,815
"Indianapolis, IN",2019,918
"Carmel, IN",2019,918
"Sullivan County, IN",2019,807
"Lafayette, IN",2019,830
"West Lafayette, IN",2019,830
"Union County, IN",2019,734
"Terre Haute, IN",2019,805
"Evansville, IN",2019,788
"Washington County, IN",2019,695
"Fort Wayne, IN",2019,778
"Benton County, IA",2019,683
"Bremer County, IA",2019,740
"Dubuque, IA",2019,793
"Waterloo, IA",2019,836
"Cedar Falls, IA",2019,836
"Iowa City, IA",2019,902
"Jones County, IA",2019,665
"Cedar Rapids, IA",2019,812
"Plymouth County, IA",2019,664
"Omaha, IA",2019,927
"Council Bluffs, IA",2019,927
"Davenport, IA",2019,830
"Moline, IA",2019,830
"Rock Island, IA",2019,830
"Ames, IA",2019,917
"Des Moines, IA",2019,910
"West Des Moines, IA",2019,910
"Washington County, IA",2019,733
"Sioux City, IA",2019,820
"St. Joseph, KS",2019,761
"Lawrence, KS",2019,918
"Kingman County, KS",2019,672
"Manhattan, KS",2019,944
"Wichita, KS",2019,787
"Sumner County, KS",2019,697
"Topeka, KS",2019,785
"Kansas City, KS",2019,953
"Allen County, KY",2019,642
"Butler County, KY",2019,618
"Grant County, KY",2019,799
"Huntington, KY",2019,734
"Ashland, KY",2019,734
"Evansville, KY",2019,788
"Elizabethtown, KY",2019,766
"Owensboro, KY",2019,746
"Meade County, KY",2019,702
"Cincinnati, KY",2019,884
"Shelby County, KY",2019,817
"Clarksville, KY",2019,867
"Louisville, KY",2019,853
"Bowling Green, KY",2019,781
"Lexington, KY",2019,883
"Fayette, KY",2019,883
"Acadia Parish, LA",2019,641
"Lake Charles, LA",2019,827
"Shreveport, LA",2019,828
"Bossier City, LA",2019,828
"Iberia Parish, LA",2019,773
"Iberville Parish, LA",2019,759
"Alexandria, LA",2019,777
"St. James Parish, LA",2019,700
"Lafayette, LA",2019,842
"New Orleans, LA",2019,1008
"Metairie, LA",2019,1008
"Hammond, LA",2019,842
"Houma, LA",2019,848
"Thibodaux, LA",2019,848
"Monroe, LA",2019,741
"Vermilion Parish, LA",2019,668
"Webster Parish, LA",2019,641
"Baton Rouge, LA",2019,981
"Lewiston, ME",2019,915
"Auburn, ME",2019,915
"Cumberland County, ME",2019,1069
"Bangor, ME",2019,996
"Penobscot County, ME",2019,876
"Sagadahoc County, ME",2019,978
"Portland, ME",2019,1387
"York County, ME",2019,1082
"York, ME",2019,1374
"Kittery, ME",2019,1374
"South Berwick, ME",2019,1374
"Cumberland, MD",2019,700
"Philadelphia, MD",2019,1200
"Camden, MD",2019,1200
"Wilmington, MD",2019,1200
"Washington, MD",2019,1665
"Arlington, MD",2019,1665
"Alexandria, MD",2019,1665
"California, MD",2019,1325
"Lexington Park, MD",2019,1325
"Somerset County, MD",2019,822
"Hagerstown, MD",2019,967
"Salisbury, MD",2019,1113
"Worcester County, MD",2019,1079
"Baltimore, MD",2019,1342
"Columbia, MD",2019,1342
"Towson, MD",2019,1342
"Barnstable Town, MA",2019,1524
"Pittsfield, MA",2019,1048
"Berkshire County, MA",2019,1067
"New Bedford, MA",2019,933
"Easton, MA",2019,1487
"Raynham, MA",2019,1487
"Taunton, MA",2019,1219
"Mansfield, MA",2019,1219
"Norton, MA",2019,1219
"Providence, MA",2019,1060
"Fall River, MA",2019,1060
"Lawrence, MA",2019,1357
"Springfield, MA",2019,1061
"Lowell, MA",2019,1514
"Brockton, MA",2019,1475
"Boston, MA",2019,2194
"Cambridge, MA",2019,2194
"Quincy, MA",2019,2194
"Eastern Worcester County, MA",2019,1244
"Western Worcester County, MA",2019,950
"Fitchburg, MA",2019,1096
"Leominster, MA",2019,1096
"Worcester, MA",2019,1202
"Barry County, MI",2019,894
"Bay City, MI",2019,771
"Niles, MI",2019,738
"Benton Harbor, MI",2019,738
"Battle Creek, MI",2019,757
"Cass County, MI",2019,765
"Flint, MI",2019,753
"Lansing, MI",2019,908
"East Lansing, MI",2019,908
"Jackson, MI",2019,807
"Grand Rapids, MI",2019,903
"Wyoming, MI",2019,903
"Livingston County, MI",2019,980
"Midland, MI",2019,821
"Monroe, MI",2019,874
"Montcalm County, MI",2019,758
"Muskegon, MI",2019,796
"Holland, MI",2019,874
"Grand Haven, MI",2019,874
"Saginaw, MI",2019,798
"Kalamazoo, MI",2019,795
"Portage, MI",2019,795
"Ann Arbor, MI",2019,1140
"Detroit, MI",2019,967
"Warren, MI",2019,967
"Livonia, MI",2019,967
"Fargo, MN",2019,859
"Fillmore County, MN",2019,700
"La Crosse, MN",2019,826
"Onalaska, MN",2019,826
"Le Sueur County, MN",2019,792
"Mille Lacs County, MN",2019,878
"Mankato, MN",2019,924
"North Mankato, MN",2019,924
"Rochester, MN",2019,959
"Grand Forks, MN",2019,870
"Duluth, MN",2019,871
"Sibley County, MN",2019,737
"St. Cloud, MN",2019,855
"Wabasha County, MN",2019,779
"Minneapolis, MN",2019,1151
"St. Paul, MN",2019,1151
"Bloomington, MN",2019,1151
"Benton County, MS",2019,651
"Memphis, MS",2019,875
"Gulfport, MS",2019,785
"Biloxi, MS",2019,785
"Pascagoula, MS",2019,755
"Marshall County, MS",2019,662
"Hattiesburg, MS",2019,768
"Jackson, MS",2019,867
"Simpson County, MS",2019,689
"Tate County, MS",2019,706
"Tunica County, MS",2019,774
"Yazoo County, MS",2019,692
"Bates County, MO",2019,689
"Columbia, MO",2019,803
"Callaway County, MO",2019,689
"Cape Girardeau, MO",2019,748
"Dallas County, MO",2019,646
"St. Joseph, MO",2019,761
"McDonald County, MO",2019,646
"Moniteau County, MO",2019,646
"Joplin, MO",2019,721
"Jefferson City, MO",2019,646
"Polk County, MO",2019,646
"Kansas City, MO",2019,953
"Springfield, MO",2019,723
"St. Louis, MO",2019,924
"Great Falls, MT",2019,777
"Golden Valley County, MT",2019,842
"Missoula, MT",2019,927
"Billings, MT",2019,900
"Sioux City, NE",2019,820
"Hall County, NE",2019,760
"Hamilton County, NE",2019,700
"Howard County, NE",2019,700
"Lincoln, NE",2019,805
"Merrick County, NE",2019,700
"Saunders County, NE",2019,758
"Seward County, NE",2019,700
"Omaha, NE",2019,927
"Council Bluffs, NE",2019,927
"Las Vegas, NV",2019,979
"Henderson, NV",2019,979
"Paradise, NV",2019,979
"Reno, NV",2019,1037
"Carson City, NV",2019,862
"Manchester, NH",2019,1228
"Nashua, NH",2019,1437
"Hillsborough County, NH",2019,1183
"Western Rockingham County, NH",2019,1498
"Boston, NH",2019,2194
"Cambridge, NH",2019,2194
"Quincy, NH",2019,2194
"Lawrence, NH",2019,1357
"Portsmouth, NH",2019,1161
"Rochester, NH",2019,1161
"Atlantic City, NJ",2019,1279
"Hammonton, NJ",2019,1279
"Ocean City, NJ",2019,1202
"Vineland, NJ",2019,1229
"Bridgeton, NJ",2019,1229
"Jersey City, NJ",2019,1573
"Trenton, NJ",2019,1361
"Monmouth, NJ",2019,1479
"Ocean, NJ",2019,1479
"Bergen, NJ",2019,1674
"Passaic, NJ",2019,1674
"Philadelphia, NJ",2019,1200
"Camden, NJ",2019,1200
"Wilmington, NJ",2019,1200
"Middlesex, NJ",2019,1746
"Somerset, NJ",2019,1746
"Hunterdon, NJ",2019,1746
"Newark, NJ",2019,1447
"Warren County, NJ",2019,1297
"Las Cruces, NM",2019,700
"Farmington, NM",2019,784
"Santa Fe, NM",2019,1069
"Albuquerque, NM",2019,877
"Elmira, NY",2019,834
"Watertown, NY",2019,1164
"Fort Drum, NY",2019,1164
"Buffalo, NY",2019,838
"Cheektowaga, NY",2019,838
"Niagara Falls, NY",2019,838
"Utica, NY",2019,786
"Rome, NY",2019,786
"Poughkeepsie, NY",2019,1346
"Newburgh, NY",2019,1346
"Middletown, NY",2019,1346
"Syracuse, NY",2019,858
"New York, NY",2019,1831
"Albany, NY",2019,1115
"Schenectady, NY",2019,1115
"Troy, NY",2019,1115
"Nassau, NY",2019,1907
"Suffolk, NY",2019,1907
"Binghamton, NY",2019,830
"Ithaca, NY",2019,1135
"Kingston, NY",2019,1210
"Glens Falls, NY",2019,959
"Rochester, NY",2019,951
"Westchester County, NY",2019,1775
"Yates County, NY",2019,760
"Burlington, NC",2019,812
"Brunswick County, NC",2019,852
"Hickory, NC",2019,679
"Lenoir, NC",2019,679
"Morganton, NC",2019,679
"Craven County, NC",2019,894
"Fayetteville, NC",2019,893
"Virginia Beach, NC",2019,1104
"Norfolk, NC",2019,1104
"Newport News, NC",2019,1104
"Davidson County, NC",2019,679
"Gates County, NC",2019,679
"Haywood County, NC",2019,842
"Hoke County, NC",2019,742
"Iredell County, NC",2019,873
"Jones County, NC",2019,679
"Lincoln County, NC",2019,783
"Asheville, NC",2019,993
"Rocky Mount, NC",2019,721
"Wilmington, NC",2019,1003
"Jacksonville, NC",2019,843
"Durham, NC",2019,1055
"Chapel Hill, NC",2019,1055
"Pamlico County, NC",2019,725
"Pender County, NC",2019,794
"Person County, NC",2019,707
"Greenville, NC",2019,774
"Greensboro, NC",2019,769
"High Point, NC",2019,769
"Rockingham County, NC",2019,679
"Rowan County, NC",2019,838
"Charlotte, NC",2019,1028
"Concord, NC",2019,1028
"Gastonia, NC",2019,1028
"Raleigh, NC",2019,1086
"Goldsboro, NC",2019,753
"Winston, NC",2019,729
"Salem, NC",2019,729
"Fargo, ND",2019,859
"Grand Forks, ND",2019,870
"Bismarck, ND",2019,863
"Oliver County, ND",2019,860
"Sioux County, ND",2019,700
"Lima, OH",2019,687
"Wheeling, OH",2019,702
"Brown County, OH",2019,731
"Springfield, OH",2019,788
"Hocking County, OH",2019,682
"Weirton, OH",2019,700
"Steubenville, OH",2019,700
"Huntington, OH",2019,734
"Ashland, OH",2019,734
"Cleveland, OH",2019,836
"Elyria, OH",2019,836
"Dayton, OH",2019,788
"Perry County, OH",2019,717
"Columbus, OH",2019,957
"Mansfield, OH",2019,682
"Canton, OH",2019,775
"Massillon, OH",2019,775
"Akron, OH",2019,810
"Youngstown, OH",2019,685
"Warren, OH",2019,685
"Boardman, OH",2019,685
"Union County, OH",2019,930
"Cincinnati, OH",2019,884
"Toledo, OH",2019,727
"Lawton, OK",2019,741
"Cotton County, OK",2019,700
"Grady County, OK",2019,700
"Le Flore County, OK",2019,700
"Lincoln County, OK",2019,700
"Oklahoma City, OK",2019,867
"Okmulgee County, OK",2019,700
"Pawnee County, OK",2019,700
"Fort Smith, OK",2019,700
"Tulsa, OK",2019,865
"Corvallis, OR",2019,1066
"Bend, OR",2019,1071
"Redmond, OR",2019,1071
"Medford, OR",2019,988
"Grants Pass, OR",2019,955
"Eugene, OR",2019,1032
"Springfield, OR",2019,1032
"Albany, OR",2019,1006
"Salem, OR",2019,972
"Portland, OR",2019,1441
"Vancouver, OR",2019,1441
"Hillsboro, OR",2019,1441
"Gettysburg, PA",2019,970
"Armstrong County, PA",2019,734
"Reading, PA",2019,1030
"Altoona, PA",2019,796
"Johnstown, PA",2019,710
"State College, PA",2019,1019
"Columbia County, PA",2019,825
"Erie, PA",2019,812
"Chambersburg, PA",2019,926
"Waynesboro, PA",2019,926
"Lancaster, PA",2019,1091
"Lebanon, PA",2019,908
"Williamsport, PA",2019,856
"Sharon, PA",2019,710
"East Stroudsburg, PA",2019,1111
"Montour County, PA",2019,904
"Allentown, PA",2019,1129
"Bethlehem, PA",2019,1129
"Easton, PA",2019,1129
"Harrisburg, PA",2019,1012
"Carlisle, PA",2019,1012
"Philadelphia, PA",2019,1200
"Camden, PA",2019,1200
"Wilmington, PA",2019,1200
"Pike County, PA",2019,1206
"Pittsburgh, PA",2019,896
"Scranton, PA",2019,780
", PA",2019,780
"Wilkes, PA",2019,780
"Barre, PA",2019,780
"York, PA",2019,946
"Hanover, PA",2019,946
"Newport, RI",2019,1378
"Middleton, RI",2019,1378
"Portsmouth, RI",2019,1378
"Providence, RI",2019,1060
"Fall River, RI",2019,1060
"Westerly, RI",2019,1176
"Hopkinton, RI",2019,1176
"New Shoreham, RI",2019,1176
"Anderson, SC",2019,765
"Beaufort County, SC",2019,1142
"Chester County, SC",2019,700
"Darlington County, SC",2019,688
"Charleston, SC",2019,1118
"North Charleston, SC",2019,1118
"Augusta, SC",2019,836
"Richmond County, SC",2019,836
"Florence, SC",2019,779
"Myrtle Beach, SC",2019,932
"North Myrtle Beach, SC",2019,932
"Conway, SC",2019,932
"Jasper County, SC",2019,917
"Kershaw County, SC",2019,744
"Lancaster County, SC",2019,796
"Laurens County, SC",2019,740
"Greenville, SC",2019,865
"Mauldin, SC",2019,865
"Easley, SC",2019,865
"Columbia, SC",2019,959
"Spartanburg, SC",2019,758
"Sumter, SC",2019,760
"Union County, SC",2019,688
"Charlotte, SC",2019,1028
"Concord, SC",2019,1028
"Gastonia, SC",2019,1028
"Custer County, SD",2019,886
"Meade County, SD",2019,761
"Rapid City, SD",2019,888
"Sioux Falls, SD",2019,873
"Sioux City, SD",2019,820
"Campbell County, TN",2019,619
"Crockett County, TN",2019,668
"Grainger County, TN",2019,637
"Hickman County, TN",2019,803
"Morristown, TN",2019,720
"Macon County, TN",2019,677
"Jackson, TN",2019,775
"Maury County, TN",2019,859
"Clarksville, TN",2019,867
"Morgan County, TN",2019,670
"Cleveland, TN",2019,799
"Roane County, TN",2019,769
"Chattanooga, TN",2019,847
"Smith County, TN",2019,700
"Kingsport, TN",2019,700
"Bristol, TN",2019,700
"Memphis, TN",2019,875
"Knoxville, TN",2019,855
"Johnson City, TN",2019,689
"Nashville, TN",2019,1103
"Davidson, TN",2019,1103
"Murfreesboro, TN",2019,1103
", TN",2019,1103
"Franklin, TN",2019,1103
"Aransas County, TX",2019,934
"Atascosa County, TX",2019,853
"Austin County, TX",2019,1009
"Texarkana, TX",2019,798
"Brazoria County, TX",2019,1083
"Brownsville, TX",2019,718
"Harlingen, TX",2019,718
"Killeen, TX",2019,780
"Temple, TX",2019,780
"Odessa, TX",2019,1144
"El Paso, TX",2019,831
"Falls County, TX",2019,700
"Sherman, TX",2019,892
"Denison, TX",2019,892
"McAllen, TX",2019,757
"Edinburg, TX",2019,757
"Mission, TX",2019,757
"Hood County, TX",2019,983
"Hudspeth County, TX",2019,858
"Kendall County, TX",2019,1217
"Lampasas County, TX",2019,729
"Lubbock, TX",2019,880
"Lynn County, TX",2019,715
"Waco, TX",2019,823
"Martin County, TX",2019,700
"Medina County, TX",2019,806
"Midland, TX",2019,1337
"Newton County, TX",2019,700
"Oldham County, TX",2019,956
"Beaumont, TX",2019,920
"Port Arthur, TX",2019,920
"Amarillo, TX",2019,849
"College Station, TX",2019,911
"Bryan, TX",2019,911
"Dallas, TX",2019,1201
"Rusk County, TX",2019,792
"Corpus Christi, TX",2019,1110
"Tyler, TX",2019,908
"Somervell County, TX",2019,815
"Fort Worth, TX",2019,1068
"Arlington, TX",2019,1068
"Abilene, TX",2019,822
"San Angelo, TX",2019,958
"Longview, TX",2019,910
"Victoria, TX",2019,960
"Houston, TX",2019,1104
"The Woodlands, TX",2019,1104
"Sugar Land, TX",2019,1104
"Laredo, TX",2019,857
"Wichita Falls, TX",2019,772
"Austin, TX",2019,1315
"Round Rock, TX",2019,1315
"San Antonio, TX",2019,1050
"New Braunfels, TX",2019,1050
"Wise County, TX",2019,1020
"Box Elder County, UT",2019,720
"Logan, UT",2019,700
"Salt Lake City, UT",2019,1075
"Tooele County, UT",2019,887
"Provo, UT",2019,862
"Orem, UT",2019,862
"St. George, UT",2019,916
"Ogden, UT",2019,910
"Clearfield, UT",2019,910
"Burlington, VT",2019,1544
"South Burlington, VT",2019,1544
"Buckingham County, VA",2019,799
"Culpeper County, VA",2019,998
"Floyd County, VA",2019,700
"Franklin County, VA",2019,700
"Giles County, VA",2019,700
"Pulaski County, VA",2019,700
"Rappahannock County, VA",2019,1106
"Warren County, VA",2019,1000
"Kingsport, VA",2019,700
"Bristol, VA",2019,700
"Charlottesville, VA",2019,1325
"Harrisonburg, VA",2019,881
"Lynchburg, VA",2019,790
"Washington, VA",2019,1665
"Arlington, VA",2019,1665
"Alexandria, VA",2019,1665
"Blacksburg, VA",2019,869
"Christiansburg, VA",2019,869
"Radford, VA",2019,869
"Richmond, VA",2019,1067
"Roanoke, VA",2019,821
"Staunton, VA",2019,875
"Waynesboro, VA",2019,875
"Virginia Beach, VA",2019,1104
"Norfolk, VA",2019,1104
"Newport News, VA",2019,1104
"Winchester, VA",2019,958
"Lewiston, WA",2019,808
"Columbia County, WA",2019,927
"Longview, WA",2019,923
"Wenatchee, WA",2019,981
"Kennewick, WA",2019,962
"Richland, WA",2019,962
"Bremerton, WA",2019,1204
"Silverdale, WA",2019,1204
"Pend Oreille County, WA",2019,764
"Tacoma, WA",2019,1265
"Mount Vernon, WA",2019,994
"Anacortes, WA",2019,994
"Portland, WA",2019,1441
"Vancouver, WA",2019,1441
"Hillsboro, WA",2019,1441
"Seattle, WA",2019,1899
"Bellevue, WA",2019,1899
"Spokane, WA",2019,885
"Stevens County, WA",2019,739
"Olympia, WA",2019,1152
"Tumwater, WA",2019,1152
"Walla Walla County, WA",2019,972
"Bellingham, WA",2019,1058
"Yakima, WA",2019,837
"Martinsburg, WV",2019,1014
"Boone County, WV",2019,646
"Fayette County, WV",2019,632
"Winchester, WV",2019,958
"Weirton, WV",2019,700
"Steubenville, WV",2019,700
"Jefferson County, WV",2019,903
"Charleston, WV",2019,821
"Lincoln County, WV",2019,643
"Cumberland, WV",2019,700
"Wheeling, WV",2019,702
"Morgantown, WV",2019,787
"Putnam County, WV",2019,852
"Raleigh County, WV",2019,744
"Huntington, WV",2019,734
"Ashland, WV",2019,734
"Parkersburg, WV",2019,722
"Vienna, WV",2019,722
"Columbia County, WI",2019,869
"Madison, WI",2019,1093
"Duluth, WI",2019,871
"Eau Claire, WI",2019,810
"Fond du Lac, WI",2019,771
"Green County, WI",2019,781
"Iowa County, WI",2019,791
"Kenosha County, WI",2019,911
"Green Bay, WI",2019,860
"La Crosse, WI",2019,826
"Onalaska, WI",2019,826
"Wausau, WI",2019,774
"Oconto County, WI",2019,713
"Appleton, WI",2019,774
"Racine, WI",2019,858
"Janesville, WI",2019,793
"Beloit, WI",2019,793
"Minneapolis, WI",2019,1151
"St. Paul, WI",2019,1151
"Bloomington, WI",2019,1151
"Sheboygan, WI",2019,727
"Milwaukee, WI",2019,918
"Waukesha, WI",2019,918
"West Allis, WI",2019,918
"Oshkosh, WI",2019,769
"Neenah, WI",2019,769
"Cheyenne, WY",2019,855
"Casper, WY",2019,846
"Arecibo, PR",2019,441
"Fajardo, PR",2019,515
"Mayagüez, PR",2019,462
"Barranquitas, PR",2019,416
"Aibonito, PR",2019,416
"Guayama, PR",2019,423
"Quebradillas Municipio, PR",2019,417
"San German, PR",2019,419
"Caguas, PR",2019,489
"Aguadilla, PR",2019,427
"Isabela, PR",2019,427
"Utuado Municipio, PR",2019,427
"Ponce, PR",2019,467
"San Juan, PR",2019,549
"Guaynabo, PR",2019,549
"Yauco, PR",2019,416
"Daphne, AL",2020,916
"Fairhope, AL",2020,916
"Foley, AL",2020,916
"Anniston, AL",2020,700
"Oxford, AL",2020,700
"Jacksonville, AL",2020,700
"Chilton County, AL",2020,714
"Gadsden, AL",2020,693
"Henry County, AL",2020,612
"Dothan, AL",2020,666
"Florence, AL",2020,714
"Muscle Shoals, AL",2020,714
"Auburn, AL",2020,811
"Opelika, AL",2020,811
"Huntsville, AL",2020,782
"Mobile, AL",2020,874
"Montgomery, AL",2020,830
"Decatur, AL",2020,687
"Pickens County, AL",2020,612
"Columbus, AL",2020,790
"Birmingham, AL",2020,986
"Hoover, AL",2020,986
"Tuscaloosa, AL",2020,885
"Walker County, AL",2020,751
"Anchorage, AK",2020,1305
"Fairbanks, AK",2020,1325
"Matanuska, AK",2020,1043
"Susitna Borough, AK",2020,1043
"Sierra Vista, AZ",2020,857
"Douglas, AZ",2020,857
"Flagstaff, AZ",2020,1266
"Lake Havasu City, AZ",2020,871
"Kingman, AZ",2020,871
"Tucson, AZ",2020,949
"Phoenix, AZ",2020,1173
"Mesa, AZ",2020,1173
"Scottsdale, AZ",2020,1173
"Prescott, AZ",2020,1026
"Yuma, AZ",2020,816
"Jonesboro, AR",2020,793
"Memphis, AR",2020,884
"Hot Springs, AR",2020,772
